,Cue,DCI
5700,napsala Bullerbynu.,0.3241
5701,Děti z,0.3241
5702,Děti Bullerbynu.,0.3241
5703,z Bullerbynu.,0.3241
5704,Richard odmítl,0.3241
5705,Richard vystavovat,0.3241
5706,Loskot odmítl,0.3241
5707,Loskot vystavovat,0.3241
5708,odmítl vystavovat,0.3241
5709,odmítl galerii,0.3241
5710,odmítl Hradci,0.3241
5711,vystavovat v,0.3241
5712,vystavovat galerii,0.3241
5713,vystavovat Hradci,0.3241
5714,vystavovat Králové.,0.3241
5715,Žádný z,0.3241
5716,Žádný 37,0.3241
5717,Žádný příznivců,0.3241
5718,Žádný Muslimského,0.3241
5719,Žádný bratrstva,0.3241
5720,z 37,0.3241
5721,z příznivců,0.3241
5722,z Muslimského,0.3241
5723,z bratrstva,0.3241
5724,37 převozu,0.3241
5725,bratrstva v,0.3241
5726,při Egyptě,0.3241
5727,převozu Egyptě,0.3241
5728,převozu nezemřel.,0.3241
5729,do Egyptě,0.3241
5730,do nezemřel.,0.3241
5731,vězení Egyptě,0.3241
5732,vězení nezemřel.,0.3241
5733,v Egyptě,0.3241
5734,v nezemřel.,0.3241
5735,Egyptě nezemřel.,0.3241
5736,V staví,0.3241
5737,V nové,0.3241
5738,V nákupní,0.3241
5739,Poděbradech se,0.3241
5740,Poděbradech staví,0.3241
5741,Poděbradech nové,0.3241
5742,Poděbradech nákupní,0.3241
5743,Poděbradech centrum.,0.3241
5744,se staví,0.3241
5745,se nové,0.3241
5746,se nákupní,0.3241
5747,se centrum.,0.3241
5748,staví nové,0.3241
5749,staví nákupní,0.3241
5750,staví centrum.,0.3241
5751,nové nákupní,0.3241
5752,nové centrum.,0.3241
5753,nákupní centrum.,0.3241
5754,António Guterres,0.3241
5755,António je,0.3241
5756,António generální,0.3241
5757,António tajemník,0.3241
5758,António OSN.,0.3241
5759,Guterres je,0.3241
5760,Guterres generální,0.3241
5761,Guterres tajemník,0.3241
5762,Guterres OSN.,0.3241
5763,je generální,0.3241
5764,je tajemník,0.3241
5765,je OSN.,0.3241
5766,generální tajemník,0.3241
5767,generální OSN.,0.3241
5768,tajemník OSN.,0.3241
5769,V Santiagu,0.3241
5770,V de,0.3241
5771,Santiagu de,0.3241
5772,Santiagu Chile,0.3241
5773,Santiagu lidé,0.3241
5774,Santiagu demonstrovali,0.3241
5775,Santiagu při,0.3241
5776,de Chile,0.3241
5777,de lidé,0.3241
5778,de demonstrovali,0.3241
5779,de při,0.3241
5780,de mírovém,0.3241
5781,Chile lidé,0.3241
5782,Chile demonstrovali,0.3241
5783,Chile při,0.3241
5784,Chile mírovém,0.3241
5785,Chile pochodu.,0.3241
5786,Podle země,0.3241
5787,Podle Bagdádu,0.3241
5788,Blixe vedení,0.3241
5789,Blixe země,0.3241
5790,Blixe v,0.3241
5791,Blixe Bagdádu,0.3241
5792,Blixe neplní,0.3241
5793,vedení země,0.3241
5794,vedení Bagdádu,0.3241
5795,vedení neplní,0.3241
5796,vedení své,0.3241
5797,země v,0.3241
5798,země Bagdádu,0.3241
5799,země neplní,0.3241
5800,země své,0.3241
5801,země závazky,0.3241
5802,v Bagdádu,0.3241
5803,v neplní,0.3241
5804,v závazky,0.3241
5805,Bagdádu neplní,0.3241
5806,Bagdádu své,0.3241
5807,Bagdádu závazky,0.3241
5808,Bagdádu na,0.3241
5809,Bagdádu likvidaci,0.3241
5810,V jihoamerickém,0.3241
5811,V státě,0.3241
5812,jihoamerickém státě,0.3241
5813,jihoamerickém lidé,0.3241
5814,jihoamerickém demonstrovali,0.3241
5815,jihoamerickém při,0.3241
5816,jihoamerickém mírovém,0.3241
5817,státě lidé,0.3241
5818,státě demonstrovali,0.3241
5819,státě při,0.3241
5820,státě mírovém,0.3241
5821,státě pochodu.,0.3241
5822,Demokrat vyjádřil,0.3241
5823,Demokrat souhlas,0.3241
5824,Demokrat se,0.3241
5825,Barney vyjádřil,0.3241
5826,Barney souhlas,0.3241
5827,Barney se,0.3241
5828,Barney zrušením,0.3241
5829,Frank vyjádřil,0.3241
5830,Frank souhlas,0.3241
5831,Frank se,0.3241
5832,Frank zrušením,0.3241
5833,Frank hypotečních,0.3241
5834,vyjádřil souhlas,0.3241
5835,vyjádřil se,0.3241
5836,vyjádřil zrušením,0.3241
5837,vyjádřil hypotečních,0.3241
5838,vyjádřil agentur,0.3241
5839,souhlas se,0.3241
5840,souhlas zrušením,0.3241
5841,souhlas hypotečních,0.3241
5842,souhlas agentur,0.3241
5843,souhlas Fannie,0.3241
5844,se zrušením,0.3241
5845,se hypotečních,0.3241
5846,se agentur,0.3241
5847,se Fannie,0.3241
5848,se Mae,0.3241
5849,zrušením hypotečních,0.3241
5850,zrušením agentur,0.3241
5851,zrušením Fannie,0.3241
5852,zrušením Mae,0.3241
5853,zrušením a,0.3241
5854,hypotečních agentur,0.3241
5855,hypotečních Fannie,0.3241
5856,hypotečních Mae,0.3241
5857,hypotečních a,0.3241
5858,hypotečních Freddie,0.3241
5859,agentur Fannie,0.3241
5860,agentur Mae,0.3241
5861,agentur a,0.3241
5862,agentur Freddie,0.3241
5863,agentur Mac.,0.3241
5864,Výstava současných,0.3241
5865,Velké současných,0.3241
5866,Velké malířů.,0.3241
5867,ticho současných,0.3241
5868,ticho malířů.,0.3241
5869,představuje současných,0.3241
5870,představuje malířů.,0.3241
5871,osm současných,0.3241
5872,osm malířů.,0.3241
5873,současných malířů.,0.3241
5874,Astrid nenapsala,0.3241
5875,Astrid žádnou,0.3241
5876,Astrid knihu.,0.3241
5877,Lindgrenová nenapsala,0.3241
5878,Lindgrenová žádnou,0.3241
5879,Lindgrenová knihu.,0.3241
5880,nenapsala žádnou,0.3241
5881,nenapsala knihu.,0.3241
5882,žádnou knihu.,0.3241
5883,Výstava autorů.,0.3241
5884,Velké autorů.,0.3241
5885,ticho autorů.,0.3241
5886,představuje autorů.,0.3241
5887,osm autorů.,0.3241
5888,Radnice místní,0.3241
5889,Radnice kapli.,0.3241
5890,v zachraňuje,0.3241
5891,v místní,0.3241
5892,v kapli.,0.3241
5893,Postoloprtech zachraňuje,0.3241
5894,Postoloprtech místní,0.3241
5895,Postoloprtech kapli.,0.3241
5896,zachraňuje místní,0.3241
5897,zachraňuje kapli.,0.3241
5898,místní kapli.,0.3241
5899,roce okolo,0.3241
5900,2008 okolo,0.3241
5901,2008 5000,0.3241
5902,proběhlo okolo,0.3241
5903,proběhlo 5000,0.3241
5904,proběhlo demonstrací.,0.3241
5905,v okolo,0.3241
5906,v 5000,0.3241
5907,Praze okolo,0.3241
5908,Praze 5000,0.3241
5909,Praze demonstrací.,0.3241
5910,okolo 5000,0.3241
5911,okolo demonstrací.,0.3241
5912,5000 demonstrací.,0.3241
5913,Kroměřížská firma,0.3241
5914,Kroměřížská Fremach,0.3241
5915,Kroměřížská Morava,0.3241
5916,Kroměřížská dodává,0.3241
5917,Kroměřížská své,0.3241
5918,firma dodává,0.3241
5919,firma své,0.3241
5920,firma výrobky,0.3241
5921,Fremach dodává,0.3241
5922,Fremach své,0.3241
5923,Fremach výrobky,0.3241
5924,Fremach zejména,0.3241
5925,Morava dodává,0.3241
5926,Morava své,0.3241
5927,Morava výrobky,0.3241
5928,Morava zejména,0.3241
5929,Morava do,0.3241
5930,dodává své,0.3241
5931,dodává výrobky,0.3241
5932,dodává zejména,0.3241
5933,dodává do,0.3241
5934,dodává energetického,0.3241
5935,své výrobky,0.3241
5936,své zejména,0.3241
5937,své do,0.3241
5938,své energetického,0.3241
5939,své odvětví.,0.3241
5940,výrobky zejména,0.3241
5941,výrobky do,0.3241
5942,výrobky energetického,0.3241
5943,výrobky odvětví.,0.3241
5944,zejména do,0.3241
5945,zejména energetického,0.3241
5946,zejména odvětví.,0.3241
5947,do energetického,0.3241
5948,do odvětví.,0.3241
5949,energetického odvětví.,0.3241
5950,Hans Blix,0.3241
5951,Hans se,0.3241
5952,Hans k,0.3241
5953,Hans situaci,0.3241
5954,Hans v,0.3241
5955,Blix se,0.3241
5956,Blix k,0.3241
5957,Blix situaci,0.3241
5958,Blix v,0.3241
5959,Blix Iráku,0.3241
5960,se situaci,0.3241
5961,se Iráku,0.3241
5962,se nevyjádřil.,0.3241
5963,k situaci,0.3241
5964,k Iráku,0.3241
5965,k nevyjádřil.,0.3241
5966,situaci v,0.3241
5967,situaci Iráku,0.3241
5968,situaci nevyjádřil.,0.3241
5969,v Iráku,0.3241
5970,v nevyjádřil.,0.3241
5971,Iráku nevyjádřil.,0.3241
5972,Astrid finská,0.3241
5973,Lindgrenová finská,0.3241
5974,byla finská,0.3241
5975,finská spisovatelka.,0.3241
5976,Prezident byl,0.3241
5977,Prezident usmrcen,0.3241
5978,Prezident při,0.3241
5979,Salvador byl,0.3241
5980,Salvador usmrcen,0.3241
5981,Salvador při,0.3241
5982,Salvador vojenském,0.3241
5983,Allende byl,0.3241
5984,Allende usmrcen,0.3241
5985,Allende při,0.3241
5986,Allende vojenském,0.3241
5987,Allende převratu,0.3241
5988,byl usmrcen,0.3241
5989,byl vojenském,0.3241
5990,byl převratu,0.3241
5991,byl organizovaném,0.3241
5992,usmrcen při,0.3241
5993,usmrcen vojenském,0.3241
5994,usmrcen převratu,0.3241
5995,usmrcen organizovaném,0.3241
5996,usmrcen Augusto,0.3241
5997,při vojenském,0.3241
5998,při převratu,0.3241
5999,při organizovaném,0.3241
6000,při Augusto,0.3241
6001,při Pinochetem.,0.3241
6002,vojenském převratu,0.3241
6003,vojenském organizovaném,0.3241
6004,vojenském Augusto,0.3241
6005,vojenském Pinochetem.,0.3241
6006,převratu organizovaném,0.3241
6007,převratu Augusto,0.3241
6008,převratu Pinochetem.,0.3241
6009,organizovaném Augusto,0.3241
6010,organizovaném Pinochetem.,0.3241
6011,Augusto Pinochetem.,0.3241
6012,Přehlídka skončila.,0.3241
6013,České skončila.,0.3241
6014,divadlo skončila.,0.3241
6015,České soutěží,0.3241
6016,divadlo soutěží,0.3241
6017,divadlo o,0.3241
6018,pokračovala soutěží,0.3241
6019,pokračovala o,0.3241
6020,pokračovala nejlepší,0.3241
6021,v soutěží,0.3241
6022,v nejlepší,0.3241
6023,v němé,0.3241
6024,Praze soutěží,0.3241
6025,Praze o,0.3241
6026,Praze nejlepší,0.3241
6027,Praze němé,0.3241
6028,Praze představení.,0.3241
6029,soutěží o,0.3241
6030,soutěží nejlepší,0.3241
6031,soutěží němé,0.3241
6032,soutěží představení.,0.3241
6033,o nejlepší,0.3241
6034,o němé,0.3241
6035,o představení.,0.3241
6036,nejlepší němé,0.3241
6037,nejlepší představení.,0.3241
6038,němé představení.,0.3241
6039,Přehlídka hlavním,0.3241
6040,České hlavním,0.3241
6041,České městě,0.3241
6042,divadlo hlavním,0.3241
6043,divadlo městě,0.3241
6044,pokračovala hlavním,0.3241
6045,pokračovala městě,0.3241
6046,pokračovala sboru,0.3241
6047,v sboru,0.3241
6048,hlavním hostováním,0.3241
6049,hlavním sboru,0.3241
6050,hlavním z,0.3241
6051,hlavním Mladé,0.3241
6052,městě hostováním,0.3241
6053,městě sboru,0.3241
6054,městě z,0.3241
6055,městě Mladé,0.3241
6056,městě Boleslavi.,0.3241
6057,hostováním sboru,0.3241
6058,sboru z,0.3241
6059,sboru Mladé,0.3241
6060,sboru Boleslavi.,0.3241
6061,divadlo divadla,0.3241
6062,pokračovala z,0.3241
6063,v Olomouce.,0.3241
6064,Praze Olomouce.,0.3241
6065,hostováním Olomouce.,0.3241
6066,divadla Olomouce.,0.3241
6067,z Olomouce.,0.3241
6068,divadlo Městského,0.3241
6069,pokračovala Městského,0.3241
6070,v Městského,0.3241
6071,Praze Městského,0.3241
6072,Praze Mladé,0.3241
6073,hostováním Městského,0.3241
6074,Městského divadla,0.3241
6075,Městského z,0.3241
6076,Městského Mladé,0.3241
6077,Městského Boleslavi.,0.3241
6078,divadla Mladé,0.3241
6079,divadla Boleslavi.,0.3241
6080,Přehlídka českých,0.3241
6081,Přehlídka regionálních,0.3241
6082,Přehlídka divadel,0.3241
6083,českých regionálních,0.3241
6084,českých divadel,0.3241
6085,českých pokračovala,0.3241
6086,českých v,0.3241
6087,českých Praze,0.3241
6088,regionálních divadel,0.3241
6089,regionálních pokračovala,0.3241
6090,regionálních v,0.3241
6091,regionálních Praze,0.3241
6092,regionálních hostováním,0.3241
6093,divadel pokračovala,0.3241
6094,divadel v,0.3241
6095,divadel Praze,0.3241
6096,divadel hostováním,0.3241
6097,divadel mimopražských,0.3241
6098,pokračovala mimopražských,0.3241
6099,pokračovala divadel.,0.3241
6100,v mimopražských,0.3241
6101,v divadel.,0.3241
6102,Praze mimopražských,0.3241
6103,Praze divadel.,0.3241
6104,hostováním mimopražských,0.3241
6105,hostováním divadel.,0.3241
6106,mimopražských divadel.,0.3241
6107,Petr chce,0.3241
6108,Petr být,0.3241
6109,Petr vítězem,0.3241
6110,Petr voleb.,0.3241
6111,Bódy chce,0.3241
6112,Bódy být,0.3241
6113,Bódy vítězem,0.3241
6114,Bódy voleb.,0.3241
6115,chce vítězem,0.3241
6116,chce voleb.,0.3241
6117,být vítězem,0.3241
6118,být voleb.,0.3241
6119,vítězem voleb.,0.3241
6120,V jihomoravské,0.3241
6121,V obci,0.3241
6122,V si,0.3241
6123,V připomněli,0.3241
6124,V bitvu,0.3241
6125,jihomoravské obci,0.3241
6126,jihomoravské si,0.3241
6127,jihomoravské připomněli,0.3241
6128,jihomoravské bitvu,0.3241
6129,jihomoravské z,0.3241
6130,obci si,0.3241
6131,obci připomněli,0.3241
6132,obci bitvu,0.3241
6133,obci z,0.3241
6134,obci druhé,0.3241
6135,si připomněli,0.3241
6136,si bitvu,0.3241
6137,si z,0.3241
6138,si druhé,0.3241
6139,si světové,0.3241
6140,připomněli bitvu,0.3241
6141,připomněli z,0.3241
6142,připomněli druhé,0.3241
6143,připomněli světové,0.3241
6144,připomněli války.,0.3241
6145,bitvu druhé,0.3241
6146,bitvu světové,0.3241
6147,bitvu války.,0.3241
6148,z druhé,0.3241
6149,z světové,0.3241
6150,z války.,0.3241
6151,Petr vynechá,0.3241
6152,Petr kandidaturu,0.3241
6153,Petr ve,0.3241
6154,Petr volbách.,0.3241
6155,Bódy vynechá,0.3241
6156,Bódy kandidaturu,0.3241
6157,Bódy ve,0.3241
6158,Bódy volbách.,0.3241
6159,vynechá kandidaturu,0.3241
6160,vynechá ve,0.3241
6161,vynechá volbách.,0.3241
6162,kandidaturu volbách.,0.3241
6163,ve volbách.,0.3241
6164,roce necelých,0.3241
6165,2008 necelých,0.3241
6166,2008 8,0.3241
6167,proběhlo necelých,0.3241
6168,proběhlo 8,0.3241
6169,proběhlo 000,0.3241
6170,v necelých,0.3241
6171,v 8,0.3241
6172,v protestních,0.3241
6173,Praze necelých,0.3241
6174,Praze 8,0.3241
6175,Praze 000,0.3241
6176,Praze protestních,0.3241
6177,Praze shromáždění.,0.3241
6178,necelých 8,0.3241
6179,necelých 000,0.3241
6180,necelých protestních,0.3241
6181,necelých shromáždění.,0.3241
6182,8 000,0.3241
6183,8 protestních,0.3241
6184,8 shromáždění.,0.3241
6185,Astrid neměla,0.3241
6186,Astrid žádné,0.3241
6187,Astrid děti.,0.3241
6188,Lindgrenová neměla,0.3241
6189,Lindgrenová žádné,0.3241
6190,Lindgrenová děti.,0.3241
6191,neměla žádné,0.3241
6192,neměla děti.,0.3241
6193,žádné děti.,0.3241
6194,Ki-mun 37,0.3241
6195,vyzval 37,0.3241
6196,k 37,0.3241
6197,k Svědků,0.3241
6198,vyšetření 37,0.3241
6199,vyšetření Svědků,0.3241
6200,vyšetření Jehovových.,0.3241
6201,smrti 37,0.3241
6202,smrti Svědků,0.3241
6203,smrti Jehovových.,0.3241
6204,37 Svědků,0.3241
6205,37 Jehovových.,0.3241
6206,příznivců Svědků,0.3241
6207,příznivců Jehovových.,0.3241
6208,Svědků Jehovových.,0.3241
6209,V narušili,0.3241
6210,V mírový,0.3241
6211,hlavním Chile,0.3241
6212,hlavním narušili,0.3241
6213,hlavním mírový,0.3241
6214,hlavním pochod,0.3241
6215,městě Chile,0.3241
6216,městě narušili,0.3241
6217,městě mírový,0.3241
6218,městě pochod,0.3241
6219,městě demonstranti.,0.3241
6220,Chile narušili,0.3241
6221,Chile mírový,0.3241
6222,Chile pochod,0.3241
6223,Chile demonstranti.,0.3241
6224,narušili mírový,0.3241
6225,narušili pochod,0.3241
6226,narušili demonstranti.,0.3241
6227,mírový pochod,0.3241
6228,mírový demonstranti.,0.3241
6229,pochod demonstranti.,0.3241
6230,Kaloni pohybují,0.3241
6231,Kaloni pomocí,0.3241
6232,Kaloni echolokace.,0.3241
6233,se pohybují,0.3241
6234,se pomocí,0.3241
6235,se echolokace.,0.3241
6236,pohybují pomocí,0.3241
6237,pohybují echolokace.,0.3241
6238,pomocí echolokace.,0.3241
6239,Senát je,0.3241
6240,Senát dolní,0.3241
6241,Senát komora,0.3241
6242,Senát Parlamentu,0.3241
6243,Senát České,0.3241
6244,je dolní,0.3241
6245,je komora,0.3241
6246,je Parlamentu,0.3241
6247,je České,0.3241
6248,je republiky.,0.3241
6249,dolní komora,0.3241
6250,dolní Parlamentu,0.3241
6251,dolní České,0.3241
6252,dolní republiky.,0.3241
6253,komora Parlamentu,0.3241
6254,komora České,0.3241
6255,komora republiky.,0.3241
6256,Parlamentu České,0.3241
6257,Parlamentu republiky.,0.3241
6258,Křeče a,0.3241
6259,Křeče vyčerpání,0.3241
6260,Křeče hrozí,0.3241
6261,Křeče lidem,0.3241
6262,Křeče při,0.3241
6263,a vyčerpání,0.3241
6264,a hrozí,0.3241
6265,a lidem,0.3241
6266,a při,0.3241
6267,a horkém,0.3241
6268,vyčerpání hrozí,0.3241
6269,vyčerpání lidem,0.3241
6270,vyčerpání při,0.3241
6271,vyčerpání horkém,0.3241
6272,vyčerpání počasí,0.3241
6273,hrozí lidem,0.3241
6274,hrozí při,0.3241
6275,hrozí horkém,0.3241
6276,hrozí počasí,0.3241
6277,hrozí a,0.3241
6278,lidem při,0.3241
6279,lidem horkém,0.3241
6280,lidem počasí,0.3241
6281,lidem a,0.3241
6282,lidem přehřátí.,0.3241
6283,při horkém,0.3241
6284,při počasí,0.3241
6285,při a,0.3241
6286,při přehřátí.,0.3241
6287,horkém a,0.3241
6288,horkém přehřátí.,0.3241
6289,počasí a,0.3241
6290,počasí přehřátí.,0.3241
6291,a přehřátí.,0.3241
6292,Andrej Babiš,0.3241
6293,Andrej obviňuje,0.3241
6294,Andrej své,0.3241
6295,Andrej kritiky,0.3241
6296,Andrej ze,0.3241
6297,Babiš obviňuje,0.3241
6298,Babiš své,0.3241
6299,Babiš kritiky,0.3241
6300,Babiš ze,0.3241
6301,Babiš spoluúčasti,0.3241
6302,obviňuje ze,0.3241
6303,obviňuje spoluúčasti,0.3241
6304,obviňuje na,0.3241
6305,své ze,0.3241
6306,své spoluúčasti,0.3241
6307,své kampani,0.3241
6308,kritiky ze,0.3241
6309,kritiky spoluúčasti,0.3241
6310,kritiky na,0.3241
6311,kritiky kampani,0.3241
6312,kritiky vedené,0.3241
6313,ze spoluúčasti,0.3241
6314,ze na,0.3241
6315,ze kampani,0.3241
6316,ze vedené,0.3241
6317,ze s,0.3241
6318,spoluúčasti na,0.3241
6319,spoluúčasti kampani,0.3241
6320,spoluúčasti vedené,0.3241
6321,spoluúčasti s,0.3241
6322,spoluúčasti cílem,0.3241
6323,na kampani,0.3241
6324,na vedené,0.3241
6325,na s,0.3241
6326,na cílem,0.3241
6327,na zabránit,0.3241
6328,kampani vedené,0.3241
6329,kampani s,0.3241
6330,kampani cílem,0.3241
6331,kampani zabránit,0.3241
6332,kampani přímé,0.3241
6333,vedené přímé,0.3241
6334,vedené i,0.3241
6335,Křeče nevznikají,0.3241
6336,Křeče přehřátí.,0.3241
6337,nevznikají z,0.3241
6338,nevznikají přehřátí.,0.3241
6339,z přehřátí.,0.3241
6340,Denverský střelec,0.3241
6341,Denverský byl,0.3241
6342,Denverský u,0.3241
6343,Denverský soudu.,0.3241
6344,střelec byl,0.3241
6345,střelec u,0.3241
6346,střelec soudu.,0.3241
6347,byl u,0.3241
6348,byl soudu.,0.3241
6349,u soudu.,0.3241
6350,Prvního v,0.3241
6351,Prvního České,0.3241
6352,referenda v,0.3241
6353,referenda České,0.3241
6354,v zúčastnilo,0.3241
6355,České zúčastnilo,0.3241
6356,České přes,0.3241
6357,České 50,0.3241
6358,republice přes,0.3241
6359,republice 50,0.3241
6360,se přes,0.3241
6361,se 50,0.3241
6362,zúčastnilo přes,0.3241
6363,zúčastnilo 50,0.3241
6364,přes 50,0.3241
6365,přes procenta,0.3241
6366,přes voličů.,0.3241
6367,50 procenta,0.3241
6368,50 voličů.,0.3241
6369,V uvedla,0.3241
6370,V Hollywoodská,0.3241
6371,V studia,0.3241
6372,roce uvedla,0.3241
6373,roce Hollywoodská,0.3241
6374,roce studia,0.3241
6375,roce 15,0.3241
6376,2002 uvedla,0.3241
6377,2002 Hollywoodská,0.3241
6378,2002 studia,0.3241
6379,2002 15,0.3241
6380,2002 filmových,0.3241
6381,uvedla Hollywoodská,0.3241
6382,uvedla studia,0.3241
6383,uvedla 15,0.3241
6384,uvedla filmových,0.3241
6385,uvedla pokračování.,0.3241
6386,Hollywoodská studia,0.3241
6387,Hollywoodská 15,0.3241
6388,Hollywoodská filmových,0.3241
6389,Hollywoodská pokračování.,0.3241
6390,studia 15,0.3241
6391,studia filmových,0.3241
6392,studia pokračování.,0.3241
6393,15 filmových,0.3241
6394,15 pokračování.,0.3241
6395,filmových pokračování.,0.3241
6396,V uveden,0.3241
6397,roce byl,0.3241
6398,roce uveden,0.3241
6399,2002 byl,0.3241
6400,2002 uveden,0.3241
6401,2002 rekordní,0.3241
6402,byl uveden,0.3241
6403,byl do,0.3241
6404,byl kin,0.3241
6405,byl rekordní,0.3241
6406,byl počet,0.3241
6407,uveden do,0.3241
6408,uveden kin,0.3241
6409,uveden rekordní,0.3241
6410,uveden počet,0.3241
6411,uveden filmových,0.3241
6412,do rekordní,0.3241
6413,do počet,0.3241
6414,kin rekordní,0.3241
6415,kin počet,0.3241
6416,rekordní filmových,0.3241
6417,rekordní pokračování,0.3241
6418,rekordní z,0.3241
6419,rekordní Hollywoodské,0.3241
6420,počet filmových,0.3241
6421,počet pokračování,0.3241
6422,počet z,0.3241
6423,počet Hollywoodské,0.3241
6424,počet produkce.,0.3241
6425,V prvním,0.3241
6426,V referendu,0.3241
6427,prvním referendu,0.3241
